date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2022-09-02,Feiret målshow med robotdans: – Han er ikke menneskelig,"– Vanvittig imponerende. Haaland er bedre enn noensinne. Det sier NRKs fotballekspert Kristoffer Løkberg om Erling Braut Haaland-showet. Superspissen var nok en gang i toppslag da Manchester City tok imot Bournemouth på hjemmebane. Jærbuen startet oppgjøret forrykende og scoret to mål da en drøy halvtime var spilt. Oppgjøret endte til slutt 3–1. Heller ikke NRK-ekspert Bengt Eriksen har sett Haaland bedre enn han er nå. – Det gir seg ikke, heller. Jeg kommenterte kampen da han kom innpå på Brann Stadion og scoret fire før pause. Det begynner å bli noen år siden, og siden har han ikke gjort annet enn å score, sier Eriksen. HERJET: Erling Braut Haaland kunne juble over to scoringer mot Bournemouth søndag kveld. Etter å ha satt søndagens første mål, valgte Haaland å dra en ny feiring opp av lomma, hvor han feiret som en robot. Enkelte vil nok bruke nettopp den karakteristikken om den norske stjernespissen. Med søndagens to scoringer mot Bournemouth står han med 26 mål for klubb og landslag siden sesongstart. – Jeg kunne visst ikke skjule det lenger, skriver Haaland på Instagram med et bilde av feiringen og en robot-emoji. – Robot er en passende beskrivelse, han er ikke menneskelig om dagen, mener Løkberg. HYLLER HAALAND: Kristoffer Løkberg mener Erling Braut Haaland er best i verden, og hakket bedre enn Kylian Mbappé og Harry Kane om dagen. Sportskanalen ESPN reagerte med latter på Haalands feiring: «Han vet nøyaktig hva han er», skrev kanalen i sosiale medier etterfulgt latteremoji. – Man må nesten høre ham snakke for å finne ut at han er menneskelig. Den feiringen skal han få lov til å ha. De andre må ikke finne på å gjøre det samme, men han kan gjøre det, sier Eriksen. Viaplays kommentator Kasper Wikestad og kanalens fotballeksperter fleipet om Haaland kan ha latt seg inspirere av Liverpool-ikonet Peter Crouch, som feiret på samme vis i sin tid som aktiv fotballspiller. Nå har engelskmannen selv gått ut og kommentert Haaland-feiringen. «Jeg gikk, så de kan løpe», sk",https://www.nrk.no/sport/erling-braut-haaland-feiret-malshow-med-robotdans_-_-han-er-ikke-menneskelig-1.17636520,nrk,norway,cultural,arts,elections,"arts,sports",2,2
2022-09-02,Høyre (H),,https://www.vg.no/tag/hoeyre-h,VG,norway,unclassified,,,,0,0
2022-08-18,Tidligere elev ut mot Knutsen før skjebnekamp: –⁠ Det er jo ikke ulovlig,"Under pressekonferansen før oppgjøret mot Monaco gikk Kjetil Knutsen ut mot kampprogrammet. Det synes en tidligere Bodø/Glimt-spiller lite om. – Det er jo ikke ulovlig å rullere på laget? Det skriver tidligere Bodø/Glimt-spillertidligere Bodø/Glimt-spillerLeikvoll Moberg var i Bodø/Glimt fra 2017-2022, med et kort opphold i danske Silkeborg i 2020. Vegard Leikvoll Moberg på X etter mandagens pressekonferanse før Champions League-oppgjøret mot Monaco. Glimt stilte samme lag seks kamper på rad før kampen mot Vålerenga, der dei fire siste kampene var lørdag/onsdag/søndag/onsdag. Det er jo ikkje ulovlig å rullere på laget? 🚨🚨🗣️ Kjetil Knutsen på spørsmål om det er vanskelig å stille fra start med et mannskap som er 100% klare til de ulike kampene: ”Nå skal jeg si noe som er litt kontroversielt, men jeg skal prøve å forklare det. Når vi går inn i denne nåværende sesongen, så vet alle at vi har I samtlige av de seks kampene i forkant av lørdagens 1–3-tap mot Vålerenga, stilte Kjetil Knutsen med de samme elleve mennene fra startelleve mennene fra startElleveren dette gjelder: Haikin - Sjøvold, Bjørtuft, Aleesami, Bjørkan - Evjen, Berg, Brunstad Fet - Auklend, Høgh, Hauge.. I Oslo endte Knutsen opp med å gjøre to endringer, hvorav den ene ble framtvunget etter Haitam Aleesamis skade i seieren borte mot Brann. Under pressekonferansen stilte Bodø/Glimt-treneren det retoriske spørsmålet om kampen mot nettopp Brann burde blitt spilt på et tidspunkt da begge lagene er utenfor spill i Europa. – Jeg føler at dette budskapet forteller jeg om og om igjen, men det er mange som ikke helt skjønner poenget, sa Knutsen mandag. – Det er ekstremt viktig at man begynner å forstå dersom man ønsker at norsk fotball skal utvikle seg, fortsetter bergenseren, som retter dette mot prioriteringene i kampprogrammet. Til tross for det tøffe kampprogrammet, mener Leikvoll Moberg at Bodø/Glimt-treneren kunne og burde prioritert annerledes. – Knutsen har i alle år villet bruke de samme spillerne så lan",https://www.vg.no/sport/i/mP76BL/tidligere-elev-ut-mot-knutsen-foer-skjebnekamp-det-er-jo-ikke-ulovlig,vg,norway,cultural,arts,foreign_policy,arts,1,1
2022-08-03,Psykiaterens råd når barnet bryter kontakten: –⁠ De foreldrene har dårlig prognose,"De fleste brudd skjer i det stille, lenge før noen sier et ord. Særlig én tabbe kan gjøre det umulig å finne veien tilbake, advarer psykiater. Informasjon om AI i VG-artikler",https://www.vg.no/forbruker/i/4B6EV9/psykiaterens-raad-naar-barnet-bryter-kontakten,vg,norway,cultural,arts,,arts,0,1
2022-07-08,Vellykket rakett­oppskyting for NTNU-studentene,"Raketten «Heimdall» ble skutt opp fra Tarva utenfor Fosen i Trøndelag i formiddag. Rundt 50 studenter fra Propulse NTNU var på plass der. Det har vært mye vær i Trøndelag de siste dagene. Det har også gitt problemer for raketten studentene har bygd. Da teamet gjorde et forsøk fredag formiddag så ble det tekniske problemer med anretningen som skulle tenne motoren. Men på dagens tredje forsøk lyktes de. – Det ble meget til jubel! Folk hadde venta litt for lenge på dette, sier Magnus Indrevær rett etter oppskytninga. Målet til Propulse NTNU var å få raketten opp til rundt 5000 meter. Raketten, som kaltes «Heimdall», steg til slutt over 3000 meter før motoren kutta og fallskjermen løste seg ut. Det er 2000 meter mer enn hva de greide i 2023 da de skjøt opp den forrige raketten «Bifrost» – Dette var en vanvittig opplevelse. Det ble litt mer spenning enn vi håpa på, sier Indrevær. Raketten kom over 3 kilometer opp i lufta før den begynte å ramle ned mot bakken. Studentene var etter oppskytninga minst like fornøyd med at raketten landa som den skulle i vannet etterpå. Det har ingen av de tidligere Propulse-teamene greid før dem. Et uttrykk som gikk igjen i teamet var BAR – som står for Bucket Assisted Recovery. Altså at raketten må sopes opp i ei bøtte etter oppskytning. Men «Heimdall» var like hel etter flyturen og ble slept i land av en båt. Her blir Heimdall slept i land etter en vellykka landing i sjøen. – Dette er første gang vi skyter opp fra norsk jord av denne typen rakett som bruker væskedrevet drivstoff, altså av væskedrevet raketter er dette den raketten som har kommet høyest av noen rakett i Norge noen sinne. Det sier leder av prosjektet Heimdall, Joachim Schmidt. Han sier de utvikler samme type motorteknologi som Space-x og Nasa bruker, men også samme som raketten som ble skutt opp fra Andøya tidligere i år. – Den kom jo ikke like høyt som den vi har skutt opp nå, så nå har vi jo faktisk norgesrekorden av denne typen rakett, sier Schmidt. Leder av prosjektet H",https://www.nrk.no/trondelag/propulse-ntnu-med-vellykket-rakettoppskyting-fra-tarva-i-trondelag-1.17611227,nrk,norway,cultural,youth_culture,,youth_culture,0,1
2022-07-02,Nyhetssenter Vestland,"Politi og ambulanse rykkjer ut til ei trafikkulykke ved Vesterland mellom Kaupanger og Sogndal. Ein bil har køyrd i ein anna bil bakfrå, ifølge Dan Erik Johannessen, operasjonsleiar i Vest politidistrikt. Totalt er det tre personar involvert i hendinga. Det eine køyretøyet har behov for berging. I ei oppdatering melder politiet at to av dei involverte blir tekne med til legevakt for nærmare sjekk. Politiet opprettar sak. Dei har gjort eit førarkortbeslag i saka.",https://www.nrk.no/vestland/nyhetssenter-vestland-1.17402852,nrk,norway,unclassified,,,,0,0
2022-06-29,TV 2: Märtha avvikler nok et selskap,"Prinsessen (54) setter punktum for enda et hesteselskap. Märtha Louise (54) legger ned sitt andre selskap på kort tid. Hest360 AS meldes oppløst i Brønnøysundregistrene, bekrefter prinsessens manager Carina Scheele Carlsen til TV 2. Dette er det andre selskapet Märtha Louise må avvikle på kort tid. I slutten av oktober ble H360 Norway AS avviklet på grunn av økonomisk trøbbel. Begge selskapene har vært drevet av prinsessen sammen med partneren Geir Kamsvåg, og har hatt salg av produkter til hest som formål. Märtha Louise har vært styreleder i begge selskapene, mens manageren Scheel Carlsen har vært styremedlem. Hest360 AS hadde et underskudd på 320.000 kroner i fjor, melder TV 2. Fra 2023 til 2024 gikk inntektene kraftig ned, fra 1,9 millioner kroner til under 500.000 kroner. Samtidig ble det oppgitt gjeld på 190.000 kroner. Så sent som i juni tok årsregnskapet for 2024 sikte på videre drift. Der het det at styret jobbet aktivt med å finne nye satsingsområder for å sikre vekst og bærekraftig drift. Informasjon om AI i VG-artikler",https://www.vg.no/rampelys/i/4B6n8E/tv-2-martha-avvikler-nok-et-selskap,vg,norway,cultural,arts,economy,arts,1,1
2022-06-02,Hallgeir Kvadsheim: Spare smart til barn,"Håvard lurer på hvordan han bør spare til barn. Hallgeir svarer. Vi venter barn, og planlegger å spare barnetrygden i fond, da kanskje med en 25-årshorisont. Er det globale indeksfond som gjelder, og eventuelt justere litt ned aksjeandelen om 15-20 år? Og har du noen tanker om å spare i foreldrene eller i barnas navn? Informasjon om AI i VG-artikler",https://www.vg.no/dinepenger/sparing-og-investering/fond/i/OoL9Rl/hallgeir-kvadsheim-spare-smart-til-barn,vg,norway,cultural,arts,,arts,0,1
2022-05-19,Sky News: Ytre høyre-aktivisten Tommy Robinson frikjent – slipper ny fengselsstraff,"Ytre høyre-aktivisten Tommy Robinson er frikjent for å ha unnlatt å gi fra seg mobilen sin til politiet. Utenfor rettssalen takket han Elon Musk for støtten. Robinson var tiltalt for å ha nektet å gi fra seg telefon og pinkode til politiet da han skulle forlate landet i juli 2024, men er nå frikjent, skriver Sky News. Robinson risikerte å måtte sone tre måneder i fengsel, men dommeren sa seg enig i forsvaret, som mente at Robinson var blitt stoppet på grunn av sine politiske meninger. Utenfor rettssalen sendte Robinson en takk tvers over Atlanterhavet. Han har nemlig tidligere sagt at Elon Musk tar regningen for sakskostnadene hans. – Først og fremst, takk, Elon Musk. Hvorfor har det måttet en amerikansk forretningsmann til for å kjempe for rettferdigheten vår her, sa han. Musk har lenge vært en nær støttespiller av Robinson. Nylig deltok milliardæren via videolink på en demonstrasjon i London organisert av Robinson. Robinson ble i juli i fjor stoppet ved Eurotunnelen, som går mellom Storbritannia og Frankrike, og nektet å svare på spørsmål fra politiet. Da politiet krevde tilgang til telefonen hans, med henvisning til paragraf 7 i terrorloven, skal Robinson ha svart: «Null sjanse. Du ser ut som en fitte, så du får den ikke». Lovteksten gir politiet makt til å stoppe alle som reiser inn eller ut av Storbritannia, for å kunne avgjøre om de kan være involvert i terrorhandlinger. Forsvarer Alisdair William KC mente politiet ikke hadde hjemmel til å stanse Robinson og foreslo at stoppet kan ha vært politisk motivert. Påtalemyndigheten sier han ble stanset fordi han kjørte en bil som ikke var registrert i hans navn, og at han ikke hadde kjøpt billetten sin på forhånd. Robinson var blant grunnleggerne av den høyreekstreme gruppa English Defence League (EDL) og har siden blitt en av de tyngste figurene på ytre høyre i Storbritannia. Robinson har tidligere vært i rettslig trøbbel. Mellom 2005 og 2025 har han sonet fem ulike fengselsstraffer. I oktober i fjor ble han dømt fo",https://www.vg.no/nyheter/i/dRglbz/sky-news-britisk-ytre-hoeyre-aktivist-tommy-robinson-frikjent-slipper-ny-fengselsstraff,vg,norway,political,foreign_policy,"foreign_policy,defense",arts,2,1
2022-05-17,Vil ha maks 24 elever i klasserommet: – Bekymret for utviklingen,"Oppsummeringen er laget av en KI-tjeneste fra OpenAI. Innholdet er kvalitetssikret av NRKs journalister før publisering. En undersøkelse gjennomført av OECD viser at flere norske skoleelever sliter faglig, i tillegg til at de har adferdsvansker. Lærere over hele landet slår alarm om stappfulle klasserom og dårligere læringsmiljø for norske skoleelever. Samtidig melder Utdanningsforbundet om at klassene på mange skoler i landet fylles med flere elever. Lærere sier de ikke klarer å gi elevene den hjelpen de trenger. Nå kommer kravene om handling: Lektorlaget vil ha et maksantall på 24 elever per klasse fra 8. – 10. trinn. Redd Barna vil ned til 20. NRK har snakket med elever og lærere i niendeklasse på Kragerø skole. De fortalte at det har blitt vanskeligere å konsentrere seg i store klasser. Der kan det sitte drøyt tretti elever ved pultene. Anne-Marte Jacobsen, tillitsvalgt og leder for Utdanningsforbundet. Denne avstemningen viser ikke hva befolkningen mener om spørsmålet. Resultatet viser hva de som selv har valgt å stemme mener, og avstemningen har ikke et utvalg som gjør den representativ for alle som bor i landet. Lektorlagets leder, Helle Christin Nyhuus, mener færre elever i hver klasse er veien å gå. – Elevmangfoldet har endret seg. Det er stadig flere arbeidsoppgaver knyttet til den enkelte elev. Da må elevtallet faktisk ned, mener hun. Helle Christin Nyhuus, Lektorlagets leder. Lektorlaget får mange tilbakemeldinger fra medlemmer om at det er for store undervisningsgrupper. – Utdanningsminister Kari Nessa Nordtun sier at vi skal være sjefen i klasserommet. Hun må også bidra til å tilrettelegge for at den fremste oppgaven vår er å undervise, sier Nyhuus. Redd Barna lanserte nylig en skolefraværsrapport. Den viser at mange unge føler på mer utrygghet i store klasser. De vil ha enda færre elever i klasserommene. – Vi har lenge vært bekymret for utviklingen og det at klassestørrelser eser ut over hele Norge, sier Anne Elin Kleva. Anne Elin Kleva, Redd Barna. H",https://www.nrk.no/vestfoldogtelemark/vil-ha-maks-24-elever-i-hver-klasse-1.17629421,nrk,norway,political,elections,"elections,governance,education_policy",arts,5,1
