date,headline,content,url,source,country,worldview_score
2025-01-07,"Regeringsparti forsvarer Novo Nordisk-kampagne: 'Jeg synes faktisk, det er ret fedt'","Novo Nordisk kritiseres for at forsøge at sælge vægttabsmedicin til raske mennesker. Lægemiddelstyrelsen vurderer, at kampagnen er lovlig. Det er en ""overreaktion"" at kalde det for skjult reklame, når Novo Nordisk opfordrer kvinder i overgangsalderen til at spørge deres læge ""om vægttabsbehandling er noget for dig"". Det mener Rosa Eriksen, som er sundhedsordfører for regeringspartiet Moderaterne. - Som moderat synes jeg faktisk, det er ret fedt, at der er nogen, der sætter fokus på forebyggelse, siger hun til P1 Orientering. Sundhedsminister Sophie Løhde (V) har ikke haft mulighed for at stille op til interview, men ministeriet har sendt et skriftligt svar. - Jeg har ikke kendskab til den pågældende kampagne, men så vidt jeg er oplyst, er det Lægemiddelstyrelsens vurdering, at den er i overensstemmelse med reglerne på området, lyder det fra Løhde. En ny landsdækkende kampagne fra medicinalgiganten Novo Nordisk har fået kritik fra flere sider. På plakater i bybilledet kan man blandt andet se en kvindekrop og teksten ""Svært at holde vægten i overgangsalderen? Du er ikke alene"". Maria Krüger, der er praktiserende læge samt næstformand og medicinordfører for Dansk Selskab for Almen Medicin, mener, at kampagnen skaber unødvendig bekymring, udskammer kvindekroppen og sygeliggør raske mennesker. Hun mener også, at der er tale om indirekte reklame for Novo Nordisks vægttabsmedicin Wegovy, hvilket er ulovligt. Kent Kristensen, der er lektor og sundhedsjurist ved Aalborg Universitet, mener også, at der er tale om reklame. - Den her reklametekst gør brug af retoriske greb, som peger i retning af konkrete lægemidler. Derfor skal den anses som reklame, siger han. SF's sundhedsordfører, Kirsten Normann Andersen kalder kampagnen ""problematisk"" og vil have undersøgt, hvorvidt den er lovlig, og om der er brug for lovstramning for at undgå lignende fremover. Moderaternes Rosa Eriksen understreger, at Novo Nordisk hverken nævner vægttabsmidler Wegovy på kampagnens plakater eller hjemm",https://www.dr.dk/nyheder/indland/regeringsparti-forsvarer-novo-nordisk-kampagne-jeg-synes-faktisk-det-er-ret-fedt,DR,denmark,2
2024-12-27,Statsministeren prioriterer kommunalvalg over COP30,"Danmarks statsminister Mette Frederiksen (S) deltager ikke i dette års klimatopmøde COP30 i Brasilien, fordi hun vil koncentrere sig om kommunalvalgkampen. Det oplyser hun skriftligt til Ritzau. Fravalget sker samme dag, som EU med et dansk formandskab har vedtaget nye klimamål for 2040. - Nu kan EU tage til COP30 i Brasilien med en klar plan og opfordring til verden om at følge trop. Jeg deltager desværre ikke selv ved COP30, da der er kommunalvalg, skriver hun. De klimadiplomatiske opgaver vil derfor blive løst med klimaminister Lars Aagaard (M) i spidsen. Statsministeren plejer at deltage i højniveaudelen af klimatopmødets indledende dage. I år foregår det 6. og 7. november, mens kommunalvalget er 18. november.",https://www.dr.dk/nyheder/seneste/statsministeren-prioriterer-kommunalvalg-over-cop30,DR,denmark,2
2024-12-25,"Ukraine går til kanten med nye, succesfulde angreb","Ukraine har nu udvidet listen af mål, det mere eller mindre frit rammer bag Ruslands linjer. Det bliver fremhævet som en succes, men måludpegningen rummer også et muligt problem for Ukraine selv. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/international/europa/ECE18698475/ukraine-gaar-til-kanten-med-nye-succesfulde-angreb/?fp-exp=60072012&fp-alg=600720121,Jyllands-Posten,denmark,2
2024-12-24,Over for Trump er demokraterne nogle gange tvunget til at give igen af samme skuffe,"Din browser understøtter ikke afspilning af lyd. Du kan downloade den oplæste artikel i stedet. Det er i øjeblikket ikke muligt at afspille artiklen. Donald Trump er skræmt. Om præcis et år er der midtvejsvalg til Kongressen, og hvis det går, som det plejer i anden halvdel af en præsidents embedsperiode, vil hans parti miste magten i Repræsentanternes Hus – måske også i Senatet. Det er værd at tænke tilbage på kongresvalget i 2018 i Trumps første embedsperiode. Her vandt demokraterne 41 pladser og dermed flertallet i Repræsentanternes Hus. For Trump var konsekvenserne mærkbare: Han blev stillet for en rigsret, ministre blev indkaldt til høringer, og Trump havde ikke en kinamands chance for at få sine lovforslag vedtaget. Allerede abonnent?",https://www.information.dk/udland/leder/2025/11/trump-demokraterne-gange-tvunget-give-igen-samme-skuffe,Information,denmark,2
2024-12-19,Tom Buk-Swientys læsere kommer helt tæt på rædslerne i Berlins gader i krigsafslutningen,"Tom Buk-Swientys fortælling om Berlin under krigen er nu kommet til andet og sidste bind, hvor læserne naturligvis igen møder Adolf Hitler. Sammenligner man med den Hitler, man blev præsenteret for i første bind, kan kontrasterne næsten ikke være større. I første bind var en af de danske hovedpersoner i bogen til stede i det mægtige Berliner Sportspalast, hvor føreren talte for mange tusinde mennesker. Her fremstod Hitler som en energisk og vital folkeforfører, der formåede at skabe en dramatisk stemning og hurtigt havde tilhørerne i sin hule hånd. I Russerne kommer møder vi derimod Adolf Hitler til sit eget bryllup den 29. april 1945. Man har ikke svært ved at give forfatteren ret i, at det var noget nær det sørgeligste bryllup, man kunne forestille sig. Hitler giftede sig den dag med sin mangeårige kæreste, Eva Braun, på et tidspunkt, hvor det stod klart, at det kun var et spørgsmål om dage, før regimet brød sammen. Der var ikke flere tyske panserreserver, der kunne undsætte byen, som Hitler ellers havde håbet på. Det stod klart for ham på dette tidspunkt… Allerede abonnent?",https://www.information.dk/kultur/anmeldelse/2025/11/tom-buk-swientys-laesere-kommer-helt-taet-paa-raedslerne-berlins-gader-krigsafslutningen,Information,denmark,2
2024-12-15,"Andrew mister sit hus med 30 værelser i Windsor. Her er de huse, han måske kan komme til at bo i","Den tidligere prins Andrew skal flytte til Sandringham, hvor flere huse er i spil. Et uheldigt bekendtskab med seksualforbryderen Jeffrey Epstein kostede ham prinsetitlen og en bopæl med 30 værelser i Windsor vest for London. I stedet må kong Charles’ bror flytte godt 200 kilometer nordøst for den britiske hovedstad, hvor han fremover skal bo i Sandringham, som er privatejet af kongen. Dermed er det ikke skatteyderne, der direkte betaler til Andrew Mountbatten Windsors hjem i fremtiden. Sandringham blev købt af kongefamilien som et landsted til kong Edward 7. og hans danske kone, dronning Alexandra, tilbage i 1800-tallet. Siden har det gået i arv fra monark til monark. Her har den britiske kongefamilie flere gange holdt jul. Hele Sandringham og tilhørende jorde er 80 kvadratkilometer, hvor der ligger flere huse ud over hovedbygningen Sandringham House. Alene hovedbygningen menes ifølge BBC at have over 100 værelser og en balsal. Den britiske kongefamilie har endnu ikke meldt ud, hvor Andrew præcist skal bo i Sandringham. Men BBC har kigget nærmere på, hvilke huse der kan være i spil. En lille halv kilometer væk fra hovedbygningen ligger York Cottage. Bygningen har sine egne stalde og udsigt til to kunstige søer. Ifølge BBC vurderes det, at bygningen er blevet brugt til kontorer og beboelse for ansatte i de senere år. Park House har allerede haft kendte beboere. Det var nemlig her, at prinsesse Diana blev født. Huset blev nemlig udlejet i flere år til Spencer-familien, som Diana var en del af. Desuden har huset også fungeret som hotel, men lukkede ned, da coronavirus ramte i 2020. The Sun har tidligere beskrevet huset som værende i forfald. Dog skulle der have været trapper med røde gulvtæpper, store pejse og haver. Garden House har været tidligere været hjem for den ansvarlige gartner for haverne i Sandringham. Huset har ifølge BBC seks soveværelser og tre badeværelser. Det er hundevenligt, og alle kan faktisk anmode om at leje det. På sitet står der, at prisen kan ",https://www.dr.dk/nyheder/udland/andrew-mister-sit-hus-med-30-vaerelser-i-windsor-her-er-de-huse-han-maaske-kan-komme-til-bo-i,DR,denmark,2
2024-12-13,Dagens tegning: Telefon til Holger,"Danmarks digitale forsvar er alt for ringe, Rigsrevisorerne har forgæves forsøgt at råbe de ansvarlige ministre op. Dette er en kommenterende tegning: Dagens tegning er udtryk for tegnerens fortolkning af aktuelle begivenheder. Jyllands-Postens holdning udtrykkes alene i den daglige ledende artikel.",https://jyllands-posten.dk/debat/tegning/ECE18705246/dagens-tegning-telefon-til-holger/?fp-exp=60420000&fp-alg=604200000,Jyllands-Posten,denmark,2
2024-12-11,"Anders Winnerskjold er ung, loyal og Socialdemokratiets store håb i Aarhus","Din browser understøtter ikke afspilning af lyd. Du kan downloade den oplæste artikel i stedet. Det er i øjeblikket ikke muligt at afspille artiklen. På den brune smørrebrødsrestaurant Raadhuus Kafeen er det blevet frokosttid. Sidste år fejrede stedet 100-års fødselsdag, og med sin placering skråt over for Aarhus’ smukke rådhus er det ikke svært at forestille sig, at der gennem tiden er blevet tænkt en del politiske tanker netop her, når lokale politikere har vendt en sag eller givet håndslag på en politisk aftale over et stykke med sild. På væggen lige ved indgangen hænger portrætter af alle byens tidligere borgmestre. Bykongen Thorkild Simonsen, der regerede i 80’erne og 90’erne. En ung Nicolai Wammen med tilbagestrøget hår. En slipseklædt Jacob Bundsgaard, den seneste borgmester gennem mange år, der med egne ord transformerede Aarhus fra en stor provinsby til en lille storby ved at bygge nyt og drive Aarhus ud fra en vækstlogik, der har høstet bifald, men i den grad også kritik. Og som pludselig en dag for cirka ét år siden til manges overraskelse besluttede sig for at forlade posten og trække sig tilbage til en mere stille tilværelse som lobbyist. Og så det nyeste portræt, der endnu ikke er gulnet i kanterne:… Allerede abonnent?",https://www.information.dk/indland/2025/10/anders-winnerskjold-ung-loyal-socialdemokratiets-store-haab-aarhus,Information,denmark,2
2024-12-09,"Hun møder klienter, som er blevet psykisk nedbrudt af utroskab. Nu råder parterapeuten alle til at »se indad«","Vi bør forholde os til, at utroskab ikke kun er noget, der sker for naboen, mener parterapeut og klinisk sexolog Maj Wismann. Hun opfordrer alle til at tage hul på en »svær« samtale med deres partner. Hør oplæser Caroline Toft Baunkjær læse artiklen højt ved at klikke på play-ikonet. Der er en grad af alvor i hendes stemme. Da parterapeut Maj Wismann løfter røret, har hun netop afsluttet en samtale med en klient, der har fået konstateret ptsd, fordi vedkommende har været udsat for utroskab.",https://www.berlingske.dk/vores-liv/hun-moeder-klienter-som-er-blevet-psykisk-nedbrudt-af-utroskab-nu-raader-parterapeuten-alle-til-at-se-indad,Berlingske,denmark,2
2024-12-02,Dick Cheney er død,"Dick Cheney var vicepræsident, da George W. Bush sendte amerikanske soldater til Afghanistan og Irak. USA’s tidligere vicepræsident Dick Cheney er død. Det oplyser familien i en udtalelse, skriver CNN. Han var vicepræsident under George W. Bush og sad på posten, da Bush sendte amerikanske soldater til Afghanistan og Irak. Cheney blev 84 år. Familien oplyser, at dødsårsagen var komplikationer efter lungebetændelse og hjerte-kar-sygdom. Dick Cheney beskrives som noget af en sværvægter i Washington D.C. Han har siddet i Kongressen fra 1979-1989, og før han blev vicepræsident, har han ligeledes været forsvarsminister og arbejdet for de tidligere præsidenter Richard Nixon og Gerald Ford. Den tidligere vicepræsident er født i det tyndt befolkede Nebraska i Midtvesten og har læst statskundskab på universitetet i Wyoming. Han gik tidligt ind i politik, og det lykkedes den unge politiker at undgå Vietnamkrigen ved at søge udsættelse hele fem gange. Politisk kom han på verdenskortet, da han dannede makkerpar med George W. Bush, og sammen indtog de Det Hvide Hus i 2001. Her regerede de i to valgperioder frem til 2008. Cheney er ofte blevet beskrevet som manden eller den grå eminence bag præsident Bush. Han har sat kursen – men ikke overskygget præsidenten. Cheney var en af arkitekterne bag invasionen i Irak i 2003 og kampen mod Saddam Hussein. En krig, som skabte stor debat og kritik af Bush-administrationen, men Dick Cheney har siden hårdnakket forsvaret beslutningen. Under præsidentvalgkampen i 2024 erklærede den republikanske Cheney sin støtte til Demokraternes præsidentkandidat, Kamala Harris. »Som borgere har vi hver især pligt til at sætte vores land over vores partiskhed og til at forsvare vores forfatning. Det er derfor, jeg stemmer på Kamala Harris,« sagde Cheney ifølge Reuters. I et opslag på X fra 2022 sagde han, at der aldrig i USA’s historie »har været et individ, som udgør så stor en trussel mod vores republik som Donald Trump«. Former VP Dick Cheney: “In our nat",https://jyllands-posten.dk/international/usa/ECE18704246/dick-cheney-er-doed/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,2
